BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	971
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
2.980	9.327	0.044	2.663	-1.404	-1.282	0.061	-0.2	-74.2	-41.3
2.990	9.337	0.047	2.654	-1.404	-1.221	0.122	-0.2	-74.2	-41.3
3.000	9.320	0.048	2.614	-1.404	-1.343	0.061	-0.2	-74.2	-41.3
3.010	9.313	0.006	2.623	-1.404	-1.404	0.122	-0.2	-74.2	-41.4
3.020	9.289	0.019	2.636	-1.404	-1.526	0.061	-0.2	-74.2	-41.4
3.030	9.260	0.041	2.659	-1.404	-1.648	0.183	-0.2	-74.2	-41.4
3.040	9.290	0.005	2.599	-1.404	-1.526	0.244	-0.2	-74.2	-41.4
3.050	9.265	-0.009	2.631	-1.404	-1.709	0.183	-0.2	-74.2	-41.3
3.060	9.276	-0.007	2.687	-1.404	-1.770	0.061	-0.2	-74.2	-41.3
3.070	9.308	0.025	2.610	-1.282	-1.953	0.000	-0.2	-74.2	-41.3
3.080	9.351	-0.017	2.648	-1.282	-2.014	0.061	-0.2	-74.2	-41.3
3.090	9.321	-0.025	2.703	-1.404	-2.136	0.000	-0.2	-74.2	-41.3
3.100	9.346	0.023	2.630	-1.282	-1.892	-0.061	-0.2	-74.2	-41.3
3.110	9.351	0.018	2.661	-1.343	-1.648	-0.122	-0.2	-74.2	-41.4
3.120	9.340	0.040	2.660	-1.404	-1.709	-0.183	-0.2	-74.2	-41.4
3.130	9.362	0.062	2.712	-1.587	-1.648	0.000	-0.2	-74.2	-41.4
3.140	9.337	0.048	2.614	-1.587	-1.526	0.000	-0.2	-74.2	-41.4
3.150	9.358	0.040	2.644	-1.526	-1.221	0.122	-0.2	-74.2	-41.4
3.160	9.360	-0.003	2.705	-1.465	-1.526	0.061	-0.2	-74.2	-41.4
3.170	9.350	-0.019	2.699	-1.648	-1.709	0.061	-0.2	-74.2	-41.4
3.180	9.342	0.007	2.655	-1.587	-1.465	0.183	-0.2	-74.2	-41.4
3.190	9.322	0.013	2.624	-1.831	-1.221	0.183	-0.2	-74.2	-41.4
3.200	9.327	0.016	2.724	-2.014	-0.977	0.183	-0.2	-74.2	-41.4
3.210	9.342	0.047	2.649	-2.075	-1.160	0.122	-0.2	-74.2	-41.4
3.220	9.312	0.038	2.647	-1.953	-1.282	0.122	-0.2	-74.2	-41.4
3.230	9.343	0.013	2.668	-1.953	-0.916	0.061	-0.2	-74.2	-41.4
3.240	9.309	-0.002	2.681	-1.953	-0.916	-0.122	-0.2	-74.1	-41.4
3.250	9.327	0.026	2.635	-2.075	-1.221	-0.244	-0.2	-74.1	-41.4
3.260	9.342	0.032	2.685	-2.136	-1.282	-0.183	-0.2	-74.1	-41.4
3.270	9.344	-0.008	2.679	-2.258	-1.038	-0.183	-0.2	-74.1	-41.4
3.280	9.314	0.062	2.662	-2.075	-0.977	-0.122	-0.2	-74.1	-41.5
3.290	9.336	0.034	2.679	-2.075	-1.099	-0.183	-0.2	-74.1	-41.5
3.300	9.342	0.050	2.696	-2.075	-1.282	-0.122	-0.2	-74.1	-41.5
3.310	9.310	0.005	2.668	-2.075	-1.343	0.000	-0.2	-74.1	-41.5
3.320	9.298	-0.053	2.662	-1.831	-1.587	0.061	-0.2	-74.1	-41.5
3.330	9.309	-0.016	2.677	-1.709	-1.709	0.000	-0.2	-74.1	-41.5
3.340	9.266	-0.034	2.669	-1.709	-1.648	0.122	-0.2	-74.1	-41.5
3.350	9.281	-0.059	2.680	-1.648	-1.648	0.061	-0.2	-74.1	-41.5
3.360	9.275	0.014	2.663	-1.587	-1.709	0.183	-0.2	-74.1	-41.5
3.370	9.331	0.011	2.679	-1.587	-1.709	0.000	-0.2	-74.1	-41.5
3.380	9.314	0.026	2.643	-1.587	-1.526	0.000	-0.2	-74.1	-41.5
3.390	9.326	0.001	2.653	-1.831	-1.709	-0.061	-0.2	-74.1	-41.5
3.400	9.380	0.062	2.689	-2.014	-1.770	-0.061	-0.2	-74.1	-41.5
3.410	9.356	0.017	2.639	-2.014	-1.770	-0.061	-0.2	-74.1	-41.5
3.420	9.354	0.053	2.684	-1.953	-1.709	0.000	-0.2	-74.1	-41.5
3.430	9.345	0.032	2.745	-1.831	-1.465	0.000	-0.2	-74.1	-41.5
3.440	9.327	-0.011	2.693	-1.709	-1.343	-0.061	-0.2	-74.1	-41.5
3.450	9.312	-0.001	2.692	-1.709	-1.404	-0.122	-0.2	-74.1	-41.5
3.460	9.340	-0.021	2.690	-1.770	-1.221	0.000	-0.2	-74.1	-41.5
3.470	9.289	-0.039	2.669	-1.648	-1.221	0.000	-0.2	-74.0	-41.5
3.480	9.297	-0.017	2.639	-1.648	-1.526	0.000	-0.2	-74.0	-41.5
3.490	9.300	0.016	2.651	-1.587	-1.648	0.000	-0.2	-74.0	-41.5
3.500	9.296	-0.009	2.694	-1.648	-1.709	-0.061	-0.2	-74.0	-41.5
3.510	9.308	0.011	2.711	-1.526	-1.648	0.000	-0.2	-74.0	-41.5
3.520	9.343	-0.034	2.741	-1.465	-1.648	0.000	-0.2	-74.0	-41.5
3.530	9.370	-0.007	2.722	-1.343	-1.709	0.000	-0.2	-74.0	-41.5
3.540	9.315	-0.001	2.779	-1.160	-1.709	0.000	-0.2	-74.0	-41.5
3.550	9.339	-0.013	2.756	-1.404	-1.465	0.061	-0.2	-74.0	-41.5
3.560	9.338	-0.059	2.740	-1.404	-1.282	0.122	-0.2	-74.0	-41.5
3.570	9.271	-0.016	2.596	-1.587	-1.221	0.000	-0.2	-74.0	-41.5
3.580	9.251	0.000	2.698	-1.770	-1.160	-0.061	-0.2	-74.0	-41.5
3.590	9.324	0.045	2.657	-1.709	-1.282	0.000	-0.2	-74.0	-41.5
3.600	9.318	0.036	2.732	-1.648	-1.099	0.122	-0.2	-74.0	-41.5
3.610	9.321	0.054	2.734	-1.709	-0.977	0.183	-0.2	-74.0	-41.5
3.620	9.340	0.026	2.681	-1.709	-0.916	0.244	-0.2	-74.0	-41.5
3.630	9.328	-0.027	2.687	-1.526	-0.916	0.305	-0.2	-74.0	-41.5
3.640	9.290	-0.026	2.728	-1.404	-1.038	0.122	-0.2	-73.9	-41.5
3.650	9.277	-0.048	2.636	-1.404	-1.282	0.000	-0.2	-73.9	-41.5
3.660	9.267	-0.004	2.582	-1.404	-1.587	0.000	-0.2	-73.9	-41.5
3.670	9.291	-0.027	2.672	-1.465	-1.770	0.000	-0.3	-73.9	-41.5
3.680	9.324	0.013	2.630	-1.587	-1.953	0.000	-0.3	-73.9	-41.5
3.690	9.314	0.042	2.644	-1.709	-2.014	0.000	-0.3	-73.9	-41.5
3.700	9.365	-0.027	2.660	-1.770	-1.892	0.183	-0.3	-74.0	-41.5
3.710	9.369	0.025	2.633	-1.648	-1.953	0.183	-0.3	-74.0	-41.5
3.720	9.395	0.024	2.662	-1.831	-1.892	0.183	-0.3	-74.0	-41.5
3.730	9.486	0.013	2.615	-2.075	-1.587	0.183	-0.3	-74.0	-41.5
3.740	9.428	-0.047	2.525	-2.747	-0.671	0.183	-0.3	-74.0	-41.5
3.750	9.308	-0.080	2.675	-3.235	0.183	0.549	-0.3	-73.9	-41.5
3.760	9.224	-0.107	2.718	-2.930	0.000	0.732	-0.4	-73.9	-41.4
3.770	9.156	-0.166	2.705	-1.709	-0.916	0.732	-0.4	-73.9	-41.4
3.780	9.155	-0.277	2.745	-0.244	-1.770	0.305	-0.5	-73.9	-41.4
3.790	9.263	-0.291	2.577	0.427	-2.808	-0.305	-0.5	-73.9	-41.3
3.800	9.306	-0.106	2.467	-0.671	-2.502	-0.793	-0.5	-73.9	-41.3
3.810	9.374	0.116	2.677	-2.686	-0.671	-0.366	-0.5	-73.9	-41.3
3.820	9.370	0.152	2.604	-3.357	0.854	0.244	-0.5	-73.9	-41.3
3.830	9.243	0.165	2.472	-2.747	1.648	0.183	-0.5	-73.9	-41.4
3.840	9.046	0.091	2.583	-2.258	1.404	-0.488	-0.5	-73.9	-41.4
3.850	9.138	0.148	2.959	-1.709	-0.183	-1.404	-0.4	-73.8	-41.5
3.860	9.486	0.280	2.703	-1.404	-3.418	-1.648	-0.3	-73.8	-41.6
3.870	9.781	0.176	2.525	-1.648	-4.700	-0.977	-0.2	-73.9	-41.6
3.880	9.814	-0.071	2.636	-2.441	-2.930	-0.183	-0.2	-73.9	-41.7
3.890	9.746	-0.168	2.693	-2.625	-0.916	0.122	-0.2	-73.9	-41.7
3.900	9.537	-0.180	2.629	-2.625	-0.671	-0.061	-0.3	-73.9	-41.6
3.910	9.403	-0.071	2.556	-2.869	-0.610	-0.122	-0.3	-73.9	-41.6
3.920	9.312	-0.025	2.558	-3.296	0.061	-0.305	-0.3	-73.9	-41.6
3.930	9.261	0.020	2.662	-3.784	0.610	-0.183	-0.3	-73.9	-41.6
3.940	9.303	0.067	2.657	-4.272	0.122	0.000	-0.3	-73.8	-41.7
3.950	9.340	0.026	2.645	-4.578	-0.488	0.183	-0.4	-73.8	-41.7
3.960	9.388	-0.027	2.571	-4.700	-0.427	0.488	-0.4	-73.8	-41.6
3.970	9.357	-0.229	2.580	-4.639	-0.122	0.671	-0.5	-73.8	-41.6
3.980	9.234	-0.343	2.484	-4.272	0.549	0.427	-0.6	-73.8	-41.6
3.990	9.161	-0.364	2.553	-4.150	0.671	0.305	-0.6	-73.8	-41.5
4.000	9.209	-0.350	2.627	-3.479	0.305	-0.122	-0.7	-73.7	-41.4
4.010	9.320	-0.296	2.575	-2.991	-1.038	-0.488	-0.8	-73.7	-41.4
4.020	9.434	-0.254	2.520	-2.258	-2.075	-0.854	-0.8	-73.7	-41.4
4.030	9.495	-0.254	2.417	-1.526	-2.808	-1.099	-0.8	-73.8	-41.4
4.040	9.571	-0.205	2.350	-0.793	-2.747	-1.770	-0.8	-73.8	-41.4
4.050	9.543	-0.004	2.333	-0.977	-1.404	-2.808	-0.7	-73.8	-41.5
4.060	9.537	0.226	2.465	-2.014	0.244	-3.601	-0.6	-73.8	-41.7
4.070	9.515	0.358	2.602	-3.540	1.892	-4.272	-0.4	-73.8	-41.8
4.080	9.528	0.484	2.568	-4.211	3.418	-4.883	-0.2	-73.8	-42.1
4.090	9.413	0.472	2.501	-4.028	4.822	-5.798	0.0	-73.7	-42.4
4.100	9.279	0.439	2.443	-3.540	5.371	-6.714	0.3	-73.6	-42.7
4.110	9.247	0.236	2.428	-3.296	5.127	-7.141	0.6	-73.6	-43.0
4.120	9.308	0.038	2.414	-3.296	4.395	-7.141	0.8	-73.5	-43.2
4.130	9.502	-0.072	2.453	-2.869	2.686	-7.202	1.1	-73.5	-43.5
4.140	9.589	-0.183	2.327	-1.709	1.709	-7.385	1.3	-73.5	-43.7
4.150	9.519	-0.197	2.209	-0.916	2.502	-6.897	1.5	-73.5	-43.9
4.160	9.387	-0.248	2.209	-0.549	3.662	-6.165	1.7	-73.4	-44.1
4.170	9.254	-0.252	2.349	0.305	3.906	-5.432	1.8	-73.4	-44.3
4.180	9.261	-0.327	2.347	1.587	4.150	-4.150	1.9	-73.4	-44.4
4.190	9.249	-0.284	2.444	1.953	4.883	-2.441	2.0	-73.3	-44.4
4.200	9.237	-0.284	2.277	1.648	5.554	-0.427	2.0	-73.3	-44.4
4.210	9.167	-0.205	2.307	0.488	4.700	1.526	1.9	-73.2	-44.3
4.220	9.052	-0.126	2.209	-0.793	2.686	2.686	1.8	-73.2	-44.1
4.230	9.055	-0.021	2.346	-1.831	0.671	3.296	1.7	-73.2	-44.0
4.240	9.027	-0.116	2.442	-2.502	-0.488	3.662	1.5	-73.2	-43.9
4.250	9.009	-0.121	2.553	-2.991	-0.977	3.906	1.3	-73.2	-43.7
4.260	8.908	-0.119	2.523	-3.601	-1.038	4.089	1.2	-73.2	-43.5
4.270	8.882	-0.202	2.606	-4.822	-0.977	4.822	1.0	-73.2	-43.4
4.280	8.918	-0.319	2.554	-5.188	-0.488	6.287	0.7	-73.2	-43.1
4.290	8.899	-0.493	2.509	-5.249	0.671	8.301	0.3	-73.2	-42.8
4.300	8.762	-0.526	2.357	-4.883	1.404	10.376	-0.1	-73.1	-42.4
4.310	8.642	-0.453	2.235	-5.066	2.380	13.062	-0.6	-73.1	-41.9
4.320	8.455	-0.376	2.347	-6.104	3.418	16.418	-1.3	-73.1	-41.3
4.330	8.382	-0.386	2.481	-7.690	4.089	19.836	-2.0	-73.0	-40.6
4.340	8.353	-0.230	2.521	-9.033	4.822	22.583	-2.8	-72.9	-39.8
4.350	8.433	-0.131	2.596	-10.132	5.798	24.353	-3.7	-72.9	-39.0
4.360	8.751	-0.025	2.864	-10.925	6.653	25.085	-4.5	-72.8	-38.2
4.370	9.275	0.004	2.930	-11.841	5.737	25.024	-5.4	-72.7	-37.4
4.380	9.828	-0.004	2.848	-12.146	4.517	24.963	-6.2	-72.6	-36.6
4.390	10.089	-0.190	2.861	-11.292	4.028	25.085	-7.1	-72.5	-35.9
4.400	10.188	-0.212	2.694	-9.583	5.737	25.391	-7.9	-72.4	-35.1
4.410	9.895	-0.021	2.463	-5.310	9.766	25.696	-8.6	-72.3	-34.3
4.420	9.095	0.517	2.005	-2.991	13.367	29.114	-9.4	-72.1	-33.6
4.430	9.148	0.390	2.194	-1.526	14.404	32.593	-10.2	-72.0	-32.7
4.440	8.911	0.678	1.640	-2.502	9.155	34.058	-11.0	-71.8	-31.8
4.450	9.563	0.699	1.945	-5.310	6.104	35.706	-11.9	-71.7	-30.9
4.460	10.565	0.113	1.781	-7.874	0.671	30.884	-12.8	-71.7	-30.1
4.470	10.955	-0.110	2.056	-7.874	3.174	25.269	-13.5	-71.7	-29.3
4.480	11.470	-0.403	1.922	-10.132	3.052	18.982	-14.2	-71.6	-28.7
4.490	10.952	-0.137	1.847	-9.644	8.423	12.573	-14.6	-71.6	-28.4
4.500	10.104	-0.221	2.304	-10.254	11.475	8.728	-14.8	-71.5	-28.2
4.510	9.968	-0.161	2.499	-9.094	6.897	4.822	-14.9	-71.4	-28.2
4.520	10.118	-0.060	2.197	-6.775	4.761	1.953	-15.0	-71.4	-28.2
4.530	10.044	0.026	1.927	-4.944	7.202	0.916	-14.9	-71.4	-28.3
4.540	10.018	0.074	1.772	-5.615	9.338	0.793	-14.8	-71.3	-28.5
4.550	10.032	-0.211	1.769	-3.418	11.414	0.366	-14.7	-71.3	-28.6
4.560	10.106	-0.485	1.755	-3.479	12.024	-0.610	-14.6	-71.2	-28.8
4.570	9.921	-0.458	1.620	-3.357	11.719	-1.099	-14.4	-71.2	-28.9
4.580	9.585	-0.388	1.466	-3.357	12.390	-0.977	-14.3	-71.1	-29.0
4.590	9.260	-0.376	1.538	-3.357	14.099	0.061	-14.2	-71.0	-29.2
4.600	8.954	-0.326	1.693	-3.601	14.526	1.770	-14.2	-70.9	-29.3
4.610	8.865	-0.284	1.677	-3.784	13.794	3.296	-14.2	-70.8	-29.3
4.620	8.830	-0.209	1.665	-3.845	13.855	4.700	-14.2	-70.7	-29.3
4.630	9.040	-0.186	1.713	-4.517	13.123	5.920	-14.2	-70.6	-29.3
4.640	9.064	-0.147	1.547	-5.249	13.000	6.714	-14.3	-70.5	-29.2
4.650	9.076	-0.015	1.684	-7.874	12.817	7.324	-14.4	-70.4	-29.2
4.660	9.357	0.001	1.608	-5.859	13.428	7.324	-14.5	-70.3	-29.1
4.670	9.650	-0.093	1.681	-6.104	14.893	6.958	-14.6	-70.2	-29.1
4.680	9.678	0.028	1.755	-6.470	15.198	5.981	-14.6	-70.1	-29.1
4.690	9.672	-0.053	1.752	-7.080	14.648	5.310	-14.7	-70.0	-29.1
4.700	9.449	0.042	1.663	-7.202	14.038	4.395	-14.7	-69.9	-29.1
4.710	9.550	0.004	1.841	-10.071	12.451	3.052	-14.7	-69.9	-29.2
4.720	9.579	0.147	1.690	-9.155	11.902	0.671	-14.6	-69.8	-29.3
4.730	9.764	0.129	1.693	-9.888	12.695	-1.160	-14.5	-69.7	-29.5
4.740	9.898	0.332	1.475	-10.132	12.939	-3.174	-14.4	-69.7	-29.8
4.750	9.962	0.395	1.584	-12.939	13.611	-4.700	-14.2	-69.7	-30.1
4.760	9.952	0.547	1.585	-14.526	12.634	-6.042	-14.0	-69.6	-30.4
4.770	10.035	0.638	1.620	-17.456	11.963	-7.751	-13.7	-69.6	-30.9
4.780	10.175	0.675	2.116	-21.545	12.878	-9.521	-13.5	-69.6	-31.3
4.790	10.284	0.930	1.865	-26.672	11.169	-11.536	-13.2	-69.5	-31.9
4.800	10.413	1.854	2.179	-29.846	7.935	-11.902	-12.9	-69.6	-32.5
4.810	10.238	1.396	2.863	-31.250	8.240	-9.521	-12.6	-69.6	-33.1
4.820	10.297	1.128	3.945	-31.433	4.578	-7.080	-12.4	-69.6	-33.5
4.830	10.418	-0.288	5.261	-28.503	0.183	-5.676	-12.3	-69.5	-33.9
4.840	11.235	-2.755	6.043	-21.301	-7.996	-6.836	-12.4	-69.5	-34.1
4.850	12.117	-5.434	3.546	-10.559	-18.616	-13.123	-12.6	-69.6	-34.1
4.860	11.478	-4.527	1.754	-4.639	-13.550	-20.569	-12.8	-69.8	-34.0
4.870	10.691	-2.623	2.960	0.977	-8.667	-24.353	-12.6	-70.0	-34.2
4.880	10.874	-0.963	3.215	9.521	-18.433	-27.222	-12.1	-70.2	-34.7
4.890	10.907	0.376	3.066	15.625	-20.691	-25.513	-11.3	-70.5	-35.3
4.900	10.415	1.465	3.024	16.541	-14.587	-19.226	-10.4	-70.7	-36.0
4.910	9.974	1.770	4.061	13.489	-10.132	-9.460	-9.7	-70.8	-36.6
4.920	9.883	0.889	6.053	13.855	-10.498	-1.099	-9.2	-70.9	-37.0
4.930	10.449	-1.084	7.290	18.677	-13.916	3.113	-8.9	-70.9	-37.0
4.940	10.996	-2.616	6.434	21.729	-16.846	1.343	-8.9	-70.9	-36.8
4.950	10.713	-3.189	5.263	18.066	-13.611	-4.150	-8.9	-70.9	-36.6
4.960	10.012	-3.409	5.270	16.541	-3.235	-9.583	-8.8	-70.8	-36.5
4.970	9.079	-3.060	4.592	19.592	6.104	-14.221	-8.6	-70.7	-36.6
4.980	8.186	-2.243	4.011	21.301	11.353	-17.517	-8.1	-70.6	-36.9
4.990	7.540	-1.408	4.020	23.682	11.536	-18.738	-7.5	-70.4	-37.3
5.000	7.237	-0.640	3.724	28.442	6.897	-17.334	-6.8	-70.2	-37.8
5.010	7.520	-0.132	3.580	33.447	-1.343	-16.296	-6.0	-70.2	-38.3
5.020	7.603	0.022	3.432	37.048	-7.996	-15.503	-5.1	-70.2	-38.8
5.030	8.107	0.166	3.487	39.490	-13.794	-12.573	-4.3	-70.3	-39.2
5.040	8.532	0.199	3.687	40.649	-17.395	-8.484	-3.6	-70.4	-39.5
5.050	8.733	-0.235	3.672	40.588	-20.203	-4.089	-3.0	-70.6	-39.7
5.060	8.853	-0.258	3.658	39.795	-20.752	-0.427	-2.6	-70.8	-39.7
5.070	9.061	-0.521	3.216	39.124	-20.020	2.319	-2.3	-70.9	-39.6
5.080	8.842	-0.651	3.069	34.241	-16.968	3.845	-2.1	-71.1	-39.4
5.090	8.611	-0.817	3.225	30.212	-13.916	5.493	-2.0	-71.2	-39.1
5.100	8.298	-1.408	2.873	27.832	-12.451	6.226	-2.0	-71.3	-38.8
5.110	8.066	-1.631	2.668	26.062	-13.794	4.883	-2.1	-71.4	-38.5
5.120	8.109	-1.451	2.443	25.330	-15.259	3.418	-2.2	-71.6	-38.1
5.130	7.775	-1.134	2.435	25.940	-13.672	2.686	-2.2	-71.7	-37.9
5.140	7.545	-0.871	2.180	27.466	-15.503	1.953	-2.1	-71.8	-37.7
5.150	7.528	-0.288	2.255	26.733	-17.517	1.892	-2.0	-72.0	-37.5
5.160	7.457	0.061	2.077	32.471	-19.165	1.465	-1.8	-72.2	-37.4
5.170	7.607	0.257	1.924	28.320	-21.118	2.930	-1.6	-72.4	-37.3
5.180	7.734	0.230	2.270	29.114	-22.156	5.859	-1.4	-72.6	-37.2
5.190	7.839	-0.236	1.802	27.283	-25.085	7.629	-1.3	-72.8	-36.9
5.200	7.857	-0.032	2.064	27.100	-25.757	7.507	-1.3	-73.1	-36.6
5.210	7.982	-0.424	1.925	26.123	-25.146	9.277	-1.4	-73.3	-36.3
5.220	8.124	-0.116	2.192	23.193	-24.658	10.986	-1.5	-73.6	-35.8
5.230	8.336	-0.429	1.791	21.667	-27.405	12.085	-1.7	-73.8	-35.4
5.240	8.279	-0.414	2.206	18.433	-27.954	13.123	-2.1	-74.1	-34.8
5.250	8.347	-0.676	1.806	20.264	-26.917	14.832	-2.5	-74.4	-34.2
5.260	8.337	-0.226	2.082	17.761	-22.339	16.113	-2.9	-74.6	-33.5
5.270	8.219	-0.733	1.754	25.391	-18.738	15.442	-3.3	-74.8	-32.9
5.280	7.993	-0.864	1.991	22.156	-15.869	15.137	-3.8	-74.9	-32.1
5.290	7.970	-1.406	1.755	28.870	-15.625	14.343	-4.2	-75.1	-31.4
5.300	8.303	-1.447	1.629	26.184	-16.846	14.832	-4.7	-75.2	-30.6
5.310	8.771	-1.327	1.835	21.179	-20.325	15.991	-5.4	-75.4	-29.7
5.320	9.348	-0.828	1.519	16.357	-26.184	15.625	-6.1	-75.6	-28.8
5.330	9.782	-0.509	1.244	14.648	-26.489	15.869	-6.7	-75.9	-27.9
5.340	9.636	0.040	0.819	11.658	-26.184	16.479	-7.4	-76.2	-27.1
5.350	9.741	0.255	0.859	11.597	-22.949	17.517	-8.1	-76.4	-26.3
5.360	9.890	0.496	0.745	12.207	-19.531	17.517	-8.7	-76.7	-25.5
5.370	9.995	0.407	0.767	12.268	-14.709	16.846	-9.3	-76.9	-24.8
5.380	10.314	0.212	0.929	13.367	-9.583	15.320	-9.8	-77.0	-24.1
5.390	10.419	0.219	1.004	15.259	-6.104	12.939	-10.2	-77.1	-23.5
5.400	10.780	-0.059	0.521	19.959	-2.991	10.437	-10.4	-77.2	-23.1
5.410	10.819	0.024	0.524	13.306	0.549	8.606	-10.6	-77.2	-22.7
5.420	10.899	-0.161	0.522	12.390	3.479	6.226	-10.7	-77.2	-22.5
5.430	10.907	-0.204	0.384	13.306	2.258	3.845	-10.7	-77.3	-22.3
5.440	10.845	-0.303	-0.161	13.367	0.732	1.831	-10.7	-77.3	-22.2
5.450	10.055	-0.342	0.379	8.484	8.545	-0.488	-10.6	-77.4	-22.2
5.460	9.399	-0.897	1.456	1.038	12.939	-3.662	-10.4	-77.3	-22.3
5.470	9.176	-1.126	1.736	-1.038	6.042	-8.301	-10.1	-77.2	-22.6
5.480	9.143	-0.952	1.549	-1.465	-5.615	-14.343	-9.7	-77.3	-23.0
5.490	9.040	-0.180	1.189	-4.211	-13.428	-19.165	-9.1	-77.4	-23.7
5.500	9.163	0.830	1.281	-10.803	-10.376	-18.555	-8.4	-77.6	-24.5
5.510	9.203	1.288	2.056	-13.916	-0.244	-12.756	-7.6	-77.6	-25.4
5.520	8.565	-0.878	5.139	-15.320	2.747	-2.747	-7.2	-77.6	-25.9
5.530	9.251	-2.651	10.585	-21.545	-15.564	13.367	-7.9	-77.4	-25.4
5.540	12.194	-1.293	11.461	-26.306	-61.096	32.776	-9.9	-77.5	-23.6
5.550	16.351	2.262	6.007	-30.762	-88.318	55.786	-12.8	-77.9	-20.9
5.560	14.941	1.565	-0.484	-33.508	-36.560	78.552	-16.5	-78.2	-17.5
5.570	9.970	0.363	2.862	-31.189	41.443	78.674	-19.7	-77.9	-14.4
5.580	8.529	-0.657	8.166	-15.198	55.725	68.909	-21.6	-77.0	-12.6
5.590	10.561	-1.151	8.192	-10.254	28.809	57.068	-23.0	-76.1	-11.3
5.600	12.846	-1.419	5.415	-8.118	8.179	43.518	-24.2	-75.6	-10.1
5.610	14.374	-1.754	3.538	-13.733	6.287	31.799	-25.3	-75.3	-9.1
5.620	14.283	-1.623	3.737	-20.935	22.583	21.667	-26.0	-75.0	-8.6
5.630	12.400	-0.636	4.040	-26.062	33.936	14.771	-26.1	-74.7	-8.7
5.640	10.965	-0.234	3.924	-24.902	33.142	7.874	-25.9	-74.3	-9.1
5.650	9.234	0.638	2.808	-25.635	31.189	-1.343	-25.4	-73.9	-9.9
5.660	8.869	0.731	3.009	-26.550	27.710	-10.010	-24.7	-73.7	-10.9
5.670	8.332	0.783	2.424	-26.489	27.527	-13.794	-23.8	-73.5	-12.0
5.680	7.700	0.953	2.246	-31.555	25.818	-15.198	-23.0	-73.4	-13.1
5.690	7.444	0.695	2.213	-27.954	26.672	-15.137	-22.2	-73.2	-14.2
5.700	7.412	0.448	1.605	-28.564	27.954	-14.587	-21.5	-73.0	-15.3
5.710	6.955	0.806	1.682	-29.419	31.250	-13.855	-20.8	-72.8	-16.3
5.720	6.916	0.373	1.746	-30.823	32.043	-12.451	-20.1	-72.5	-17.3
5.730	6.308	0.457	1.725	-32.959	29.846	-12.451	-19.5	-72.3	-18.2
5.740	6.633	0.344	1.895	-33.997	22.095	-13.733	-19.1	-72.1	-19.0
5.750	6.343	-0.037	1.727	-39.490	15.015	-15.808	-18.7	-72.0	-19.8
5.760	6.483	-0.573	1.885	-39.551	8.301	-17.883	-18.4	-72.0	-20.5
5.770	6.845	-1.177	1.587	-38.269	4.578	-18.921	-18.1	-72.0	-21.2
5.780	6.666	-1.511	1.538	-39.856	5.066	-19.470	-18.0	-72.0	-21.7
5.790	7.010	-1.663	2.131	-33.752	8.972	-19.592	-17.8	-72.0	-22.3
5.800	7.426	-1.590	1.737	-28.992	6.104	-20.264	-17.5	-71.9	-22.9
5.810	7.730	-1.577	1.458	-26.794	10.986	-18.188	-17.3	-71.9	-23.4
5.820	7.691	-0.816	1.519	-21.851	14.099	-16.663	-17.0	-71.8	-23.9
5.830	7.462	-0.800	1.718	-17.334	19.165	-14.160	-16.6	-71.7	-24.5
5.840	8.006	-1.012	2.028	-14.709	16.724	-12.329	-16.3	-71.6	-25.1
5.850	8.599	-1.020	1.854	-13.428	12.451	-11.108	-16.0	-71.5	-25.5
5.860	9.057	-0.797	1.823	-14.893	8.057	-10.498	-15.8	-71.4	-25.9
5.870	9.308	-0.677	1.351	-10.925	8.301	-8.789	-15.6	-71.4	-26.2
5.880	9.478	-0.798	1.518	-9.583	9.094	-8.118	-15.4	-71.4	-26.5
5.890	9.486	-0.688	1.500	-7.813	8.972	-8.606	-15.2	-71.4	-26.8
5.900	9.647	-0.351	1.185	-8.118	6.042	-10.742	-14.9	-71.4	-27.1
5.910	9.614	0.129	0.657	-9.827	3.235	-13.000	-14.6	-71.5	-27.6
5.920	9.316	0.502	0.279	-12.939	2.136	-13.794	-14.2	-71.6	-28.1
5.930	9.064	0.965	0.327	-16.602	2.136	-13.000	-13.9	-71.7	-28.6
5.940	9.166	1.434	0.847	-18.982	0.977	-11.902	-13.5	-71.8	-29.2
5.950	9.385	1.835	1.213	-20.935	-3.784	-11.597	-13.1	-72.0	-29.8
5.960	9.965	2.310	1.386	-22.034	-9.521	-11.536	-12.7	-72.1	-30.4
5.970	9.780	2.697	1.350	-22.278	-13.611	-8.606	-12.3	-72.4	-31.0
5.980	9.430	2.089	1.819	-22.644	-14.954	-2.258	-12.0	-72.6	-31.4
5.990	9.443	0.746	2.623	-32.043	-22.522	4.272	-12.2	-72.8	-31.5
6.000	10.613	-2.932	4.885	-26.367	-26.672	2.258	-12.7	-73.1	-31.3
6.010	11.330	-5.082	8.368	-13.733	-14.343	-10.071	-13.1	-73.1	-31.0
6.020	11.315	-4.151	9.916	-6.592	-18.066	-27.344	-13.0	-73.0	-31.3
